code,name,full_name
360800,吉安市,江西省吉安市
360802,吉州区,江西省吉安市吉州区
360803,青原区,江西省吉安市青原区
360821,吉安县,江西省吉安市吉安县
360822,吉水县,江西省吉安市吉水县
360823,峡江县,江西省吉安市峡江县
360824,新干县,江西省吉安市新干县
360825,永丰县,江西省吉安市永丰县
360826,泰和县,江西省吉安市泰和县
360827,遂川县,江西省吉安市遂川县
360828,万安县,江西省吉安市万安县
360829,安福县,江西省吉安市安福县
360830,永新县,江西省吉安市永新县
360881,井冈山市,江西省吉安市井冈山市
360900,宜春市,江西省宜春市
360902,袁州区,江西省宜春市袁州区
360921,奉新县,江西省宜春市奉新县
360922,万载县,江西省宜春市万载县
360923,上高县,江西省宜春市上高县
360924,宜丰县,江西省宜春市宜丰县
360925,靖安县,江西省宜春市靖安县
360926,铜鼓县,江西省宜春市铜鼓县
360981,丰城市,江西省宜春市丰城市
360982,樟树市,江西省宜春市樟树市
360983,高安市,江西省宜春市高安市
361000,抚州市,江西省抚州市
361002,临川区,江西省抚州市临川区
361003,东乡区,江西省抚州市东乡区
361021,南城县,江西省抚州市南城县
361022,黎川县,江西省抚州市黎川县
361023,南丰县,江西省抚州市南丰县
361024,崇仁县,江西省抚州市崇仁县
361025,乐安县,江西省抚州市乐安县
361026,宜黄县,江西省抚州市宜黄县
361027,金溪县,江西省抚州市金溪县
361028,资溪县,江西省抚州市资溪县
361030,广昌县,江西省抚州市广昌县
361100,上饶市,江西省上饶市
361102,信州区,江西省上饶市信州区
361103,广丰区,江西省上饶市广丰区
361104,广信区,江西省上饶市广信区
361123,玉山县,江西省上饶市玉山县
361124,铅山县,江西省上饶市铅山县
361125,横峰县,江西省上饶市横峰县
361126,弋阳县,江西省上饶市弋阳县
361127,余干县,江西省上饶市余干县
361128,鄱阳县,江西省上饶市鄱阳县
361129,万年县,江西省上饶市万年县
361130,婺源县,江西省上饶市婺源县
361181,德兴市,江西省上饶市德兴市
370000,山东省,山东省
370100,济南市,山东省济南市
370102,历下区,山东省济南市历下区
370103,市中区,山东省济南市市中区
370104,槐荫区,山东省济南市槐荫区
370105,天桥区,山东省济南市天桥区
370112,历城区,山东省济南市历城区
370113,长清区,山东省济南市长清区
370114,章丘区,山东省济南市章丘区
370115,济阳区,山东省济南市济阳区
370116,莱芜区,山东省济南市莱芜区
370117,钢城区,山东省济南市钢城区
370124,平阴县,山东省济南市平阴县
370126,商河县,山东省济南市商河县
370200,青岛市,山东省青岛市
370202,市南区,山东省青岛市市南区
370203,市北区,山东省青岛市市北区
370211,黄岛区,山东省青岛市黄岛区
370212,崂山区,山东省青岛市崂山区
370213,李沧区,山东省青岛市李沧区
370214,城阳区,山东省青岛市城阳区
370215,即墨区,山东省青岛市即墨区
370281,胶州市,山东省青岛市胶州市
370283,平度市,山东省青岛市平度市
370285,莱西市,山东省青岛市莱西市
370300,淄博市,山东省淄博市
370302,淄川区,山东省淄博市淄川区
370303,张店区,山东省淄博市张店区
370304,博山区,山东省淄博市博山区
370305,临淄区,山东省淄博市临淄区
370306,周村区,山东省淄博市周村区
370321,桓台县,山东省淄博市桓台县
370322,高青县,山东省淄博市高青县
370323,沂源县,山东省淄博市沂源县
370400,枣庄市,山东省枣庄市
370402,市中区,山东省枣庄市市中区
370403,薛城区,山东省枣庄市薛城区
370404,峄城区,山东省枣庄市峄城区
370405,台儿庄区,山东省枣庄市台儿庄区
370406,山亭区,山东省枣庄市山亭区
370481,滕州市,山东省枣庄市滕州市
370500,东营市,山东省东营市
370502,东营区,山东省东营市东营区
370503,河口区,山东省东营市河口区
370505,垦利区,山东省东营市垦利区
370522,利津县,山东省东营市利津县
370523,广饶县,山东省东营市广饶县
370600,烟台市,山东省烟台市
370602,芝罘区,山东省烟台市芝罘区
370611,福山区,山东省烟台市福山区
370612,牟平区,山东省烟台市牟平区
370613,莱山区,山东省烟台市莱山区
370634,长岛县,山东省烟台市长岛县
370681,龙口市,山东省烟台市龙口市
370682,莱阳市,山东省烟台市莱阳市
370683,莱州市,山东省烟台市莱州市
370684,蓬莱市,山东省烟台市蓬莱市
370685,招远市,山东省烟台市招远市
370686,栖霞市,山东省烟台市栖霞市
370687,海阳市,山东省烟台市海阳市
370700,潍坊市,山东省潍坊市
370702,潍城区,山东省潍坊市潍城区
370703,寒亭区,山东省潍坊市寒亭区
370704,坊子区,山东省潍坊市坊子区
370705,奎文区,山东省潍坊市奎文区
370724,临朐县,山东省潍坊市临朐县
370725,昌乐县,山东省潍坊市昌乐县
370781,青州市,山东省潍坊市青州市
370782,诸城市,山东省潍坊市诸城市
370783,寿光市,山东省潍坊市寿光市
370784,安丘市,山东省潍坊市安丘市
370785,高密市,山东省潍坊市高密市
370786,昌邑市,山东省潍坊市昌邑市
370800,济宁市,山东省济宁市
370811,任城区,山东省济宁市任城区
370812,兖州区,山东省济宁市兖州区
370826,微山县,山东省济宁市微山县
370827,鱼台县,山东省济宁市鱼台县
370828,金乡县,山东省济宁市金乡县
370829,嘉祥县,山东省济宁市嘉祥县
370830,汶上县,山东省济宁市汶上县
370831,泗水县,山东省济宁市泗水县
370832,梁山县,山东省济宁市梁山县
370881,曲阜市,山东省济宁市曲阜市
370883,邹城市,山东省济宁市邹城市
370900,泰安市,山东省泰安市
370902,泰山区,山东省泰安市泰山区
370911,岱岳区,山东省泰安市岱岳区
370921,宁阳县,山东省泰安市宁阳县
370923,东平县,山东省泰安市东平县
370982,新泰市,山东省泰安市新泰市
370983,肥城市,山东省泰安市肥城市
371000,威海市,山东省威海市
371002,环翠区,山东省威海市环翠区
371003,文登区,山东省威海市文登区
371082,荣成市,山东省威海市荣成市
371083,乳山市,山东省威海市乳山市
371100,日照市,山东省日照市
371102,东港区,山东省日照市东港区
371103,岚山区,山东省日照市岚山区
371121,五莲县,山东省日照市五莲县
371122,莒县,山东省日照市莒县
371300,临沂市,山东省临沂市
371302,兰山区,山东省临沂市兰山区
371311,罗庄区,山东省临沂市罗庄区
371312,河东区,山东省临沂市河东区
371321,沂南县,山东省临沂市沂南县
371322,郯城县,山东省临沂市郯城县
371323,沂水县,山东省临沂市沂水县
371324,兰陵县,山东省临沂市兰陵县
371325,费县,山东省临沂市费县
371326,平邑县,山东省临沂市平邑县
371327,莒南县,山东省临沂市莒南县
371328,蒙阴县,山东省临沂市蒙阴县
371329,临沭县,山东省临沂市临沭县
371400,德州市,山东省德州市
371402,德城区,山东省德州市德城区
371403,陵城区,山东省德州市陵城区
371422,宁津县,山东省德州市宁津县
371423,庆云县,山东省德州市庆云县
371424,临邑县,山东省德州市临邑县
371425,齐河县,山东省德州市齐河县
371426,平原县,山东省德州市平原县
371427,夏津县,山东省德州市夏津县
371428,武城县,山东省德州市武城县
371481,乐陵市,山东省德州市乐陵市
371482,禹城市,山东省德州市禹城市
371500,聊城市,山东省聊城市
371502,东昌府区,山东省聊城市东昌府区
371503,茌平区,山东省聊城市茌平区
371521,阳谷县,山东省聊城市阳谷县
371522,莘县,山东省聊城市莘县
371524,东阿县,山东省聊城市东阿县
371525,冠县,山东省聊城市冠县
371526,高唐县,山东省聊城市高唐县
371581,临清市,山东省聊城市临清市
371600,滨州市,山东省滨州市
371602,滨城区,山东省滨州市滨城区
371603,沾化区,山东省滨州市沾化区
371621,惠民县,山东省滨州市惠民县
371622,阳信县,山东省滨州市阳信县
371623,无棣县,山东省滨州市无棣县
371625,博兴县,山东省滨州市博兴县
371681,邹平市,山东省滨州市邹平市
371700,菏泽市,山东省菏泽市
371702,牡丹区,山东省菏泽市牡丹区
371703,定陶区,山东省菏泽市定陶区
371721,曹县,山东省菏泽市曹县
371722,单县,山东省菏泽市单县
371723,成武县,山东省菏泽市成武县
371724,巨野县,山东省菏泽市巨野县
371725,郓城县,山东省菏泽市郓城县
371726,鄄城县,山东省菏泽市鄄城县
371728,东明县,山东省菏泽市东明县
410000,河南省,河南省
410100,郑州市,河南省郑州市
410102,中原区,河南省郑州市中原区
410103,二七区,河南省郑州市二七区
410104,管城回族区,河南省郑州市管城回族区
410105,金水区,河南省郑州市金水区
410106,上街区,河南省郑州市上街区
410108,惠济区,河南省郑州市惠济区
410122,中牟县,河南省郑州市中牟县
410181,巩义市,河南省郑州市巩义市
410182,荥阳市,河南省郑州市荥阳市
410183,新密市,河南省郑州市新密市
410184,新郑市,河南省郑州市新郑市
410185,登封市,河南省郑州市登封市
410200,开封市,河南省开封市
410202,龙亭区,河南省开封市龙亭区
410203,顺河回族区,河南省开封市顺河回族区
410204,鼓楼区,河南省开封市鼓楼区
410205,禹王台区,河南省开封市禹王台区
410212,祥符区,河南省开封市祥符区
410221,杞县,河南省开封市杞县
410222,通许县,河南省开封市通许县
410223,尉氏县,河南省开封市尉氏县
410225,兰考县,河南省开封市兰考县
410300,洛阳市,河南省洛阳市
410302,老城区,河南省洛阳市老城区
410303,西工区,河南省洛阳市西工区
410304,瀍河回族区,河南省洛阳市瀍河回族区
410305,涧西区,河南省洛阳市涧西区
410306,吉利区,河南省洛阳市吉利区
410311,洛龙区,河南省洛阳市洛龙区
410322,孟津县,河南省洛阳市孟津县
410323,新安县,河南省洛阳市新安县
410324,栾川县,河南省洛阳市栾川县
410325,嵩县,河南省洛阳市嵩县
410326,汝阳县,河南省洛阳市汝阳县
410327,宜阳县,河南省洛阳市宜阳县
410328,洛宁县,河南省洛阳市洛宁县
410329,伊川县,河南省洛阳市伊川县
410381,偃师市,河南省洛阳市偃师市
410400,平顶山市,河南省平顶山市
410402,新华区,河南省平顶山市新华区
410403,卫东区,河南省平顶山市卫东区
410404,石龙区,河南省平顶山市石龙区
410411,湛河区,河南省平顶山市湛河区
410421,宝丰县,河南省平顶山市宝丰县
410422,叶县,河南省平顶山市叶县
410423,鲁山县,河南省平顶山市鲁山县
410425,郏县,河南省平顶山市郏县
410481,舞钢市,河南省平顶山市舞钢市
410482,汝州市,河南省平顶山市汝州市
410500,安阳市,河南省安阳市
410502,文峰区,河南省安阳市文峰区
410503,北关区,河南省安阳市北关区
410505,殷都区,河南省安阳市殷都区
410506,龙安区,河南省安阳市龙安区
410522,安阳县,河南省安阳市安阳县
410523,汤阴县,河南省安阳市汤阴县
410526,滑县,河南省安阳市滑县
410527,内黄县,河南省安阳市内黄县
410581,林州市,河南省安阳市林州市
410600,鹤壁市,河南省鹤壁市
410602,鹤山区,河南省鹤壁市鹤山区
410603,山城区,河南省鹤壁市山城区
410611,淇滨区,河南省鹤壁市淇滨区
410621,浚县,河南省鹤壁市浚县
410622,淇县,河南省鹤壁市淇县
410700,新乡市,河南省新乡市
410702,红旗区,河南省新乡市红旗区
410703,卫滨区,河南省新乡市卫滨区
410704,凤泉区,河南省新乡市凤泉区
410711,牧野区,河南省新乡市牧野区
410721,新乡县,河南省新乡市新乡县
410724,获嘉县,河南省新乡市获嘉县
410725,原阳县,河南省新乡市原阳县
410726,延津县,河南省新乡市延津县
410727,封丘县,河南省新乡市封丘县
410781,卫辉市,河南省新乡市卫辉市
410782,辉县市,河南省新乡市辉县市
410783,长垣市,河南省新乡市长垣市
410800,焦作市,河南省焦作市
410802,解放区,河南省焦作市解放区
410803,中站区,河南省焦作市中站区
410804,马村区,河南省焦作市马村区
410811,山阳区,河南省焦作市山阳区
410821,修武县,河南省焦作市修武县
410822,博爱县,河南省焦作市博爱县
410823,武陟县,河南省焦作市武陟县
410825,温县,河南省焦作市温县
410882,沁阳市,河南省焦作市沁阳市
410883,孟州市,河南省焦作市孟州市
410900,濮阳市,河南省濮阳市
410902,华龙区,河南省濮阳市华龙区
410922,清丰县,河南省濮阳市清丰县
410923,南乐县,河南省濮阳市南乐县
410926,范县,河南省濮阳市范县
410927,台前县,河南省濮阳市台前县
410928,濮阳县,河南省濮阳市濮阳县
411000,许昌市,河南省许昌市
411002,魏都区,河南省许昌市魏都区
411003,建安区,河南省许昌市建安区
411024,鄢陵县,河南省许昌市鄢陵县
411025,襄城县,河南省许昌市襄城县
411081,禹州市,河南省许昌市禹州市
411082,长葛市,河南省许昌市长葛市
411100,漯河市,河南省漯河市
411102,源汇区,河南省漯河市源汇区
411103,郾城区,河南省漯河市郾城区
411104,召陵区,河南省漯河市召陵区
411121,舞阳县,河南省漯河市舞阳县
411122,临颍县,河南省漯河市临颍县
411200,三门峡市,河南省三门峡市
411202,湖滨区,河南省三门峡市湖滨区
411203,陕州区,河南省三门峡市陕州区
411221,渑池县,河南省三门峡市渑池县
411224,卢氏县,河南省三门峡市卢氏县
411281,义马市,河南省三门峡市义马市
411282,灵宝市,河南省三门峡市灵宝市
411300,南阳市,河南省南阳市
411302,宛城区,河南省南阳市宛城区
411303,卧龙区,河南省南阳市卧龙区
411321,南召县,河南省南阳市南召县
411322,方城县,河南省南阳市方城县
411323,西峡县,河南省南阳市西峡县
411324,镇平县,河南省南阳市镇平县
411325,内乡县,河南省南阳市内乡县
411326,淅川县,河南省南阳市淅川县
411327,社旗县,河南省南阳市社旗县
411328,唐河县,河南省南阳市唐河县
411329,新野县,河南省南阳市新野县
411330,桐柏县,河南省南阳市桐柏县
411381,邓州市,河南省南阳市邓州市
411400,商丘市,河南省商丘市
411402,梁园区,河南省商丘市梁园区
411403,睢阳区,河南省商丘市睢阳区
411421,民权县,河南省商丘市民权县
411422,睢县,河南省商丘市睢县
411423,宁陵县,河南省商丘市宁陵县
411424,柘城县,河南省商丘市柘城县
411425,虞城县,河南省商丘市虞城县
411426,夏邑县,河南省商丘市夏邑县
411481,永城市,河南省商丘市永城市
411500,信阳市,河南省信阳市
411502,浉河区,河南省信阳市浉河区
411503,平桥区,河南省信阳市平桥区
411521,罗山县,河南省信阳市罗山县
411522,光山县,河南省信阳市光山县
411523,新县,河南省信阳市新县
411524,商城县,河南省信阳市商城县
411525,固始县,河南省信阳市固始县
411526,潢川县,河南省信阳市潢川县
411527,淮滨县,河南省信阳市淮滨县
411528,息县,河南省信阳市息县
411600,周口市,河南省周口市
411602,川汇区,河南省周口市川汇区
411603,淮阳区,河南省周口市淮阳区
411621,扶沟县,河南省周口市扶沟县
411622,西华县,河南省周口市西华县
411623,商水县,河南省周口市商水县
411624,沈丘县,河南省周口市沈丘县
411625,郸城县,河南省周口市郸城县
411627,太康县,河南省周口市太康县
411628,鹿邑县,河南省周口市鹿邑县
411681,项城市,河南省周口市项城市
411700,驻马店市,河南省驻马店市
411702,驿城区,河南省驻马店市驿城区
411721,西平县,河南省驻马店市西平县
411722,上蔡县,河南省驻马店市上蔡县
411723,平舆县,河南省驻马店市平舆县
411724,正阳县,河南省驻马店市正阳县
411725,确山县,河南省驻马店市确山县
411726,泌阳县,河南省驻马店市泌阳县
411727,汝南县,河南省驻马店市汝南县
411728,遂平县,河南省驻马店市遂平县
411729,新蔡县,河南省驻马店市新蔡县
419001,济源市,河南省济源市
420000,湖北省,湖北省
420100,武汉市,湖北省武汉市
420102,江岸区,湖北省武汉市江岸区
420103,江汉区,湖北省武汉市江汉区
420104,硚口区,湖北省武汉市硚口区
420105,汉阳区,湖北省武汉市汉阳区
420106,武昌区,湖北省武汉市武昌区
420107,青山区,湖北省武汉市青山区
420111,洪山区,湖北省武汉市洪山区
420112,东西湖区,湖北省武汉市东西湖区
420113,汉南区,湖北省武汉市汉南区
420114,蔡甸区,湖北省武汉市蔡甸区
420115,江夏区,湖北省武汉市江夏区
420116,黄陂区,湖北省武汉市黄陂区
420117,新洲区,湖北省武汉市新洲区
420200,黄石市,湖北省黄石市
420202,黄石港区,湖北省黄石市黄石港区
420203,西塞山区,湖北省黄石市西塞山区
420204,下陆区,湖北省黄石市下陆区
420205,铁山区,湖北省黄石市铁山区
420222,阳新县,湖北省黄石市阳新县
420281,大冶市,湖北省黄石市大冶市
420300,十堰市,湖北省十堰市
420302,茅箭区,湖北省十堰市茅箭区
420303,张湾区,湖北省十堰市张湾区
420304,郧阳区,湖北省十堰市郧阳区
420322,郧西县,湖北省十堰市郧西县
420323,竹山县,湖北省十堰市竹山县
420324,竹溪县,湖北省十堰市竹溪县
420325,房县,湖北省十堰市房县
420381,丹江口市,湖北省十堰市丹江口市
420500,宜昌市,湖北省宜昌市
420502,西陵区,湖北省宜昌市西陵区
420503,伍家岗区,湖北省宜昌市伍家岗区
420504,点军区,湖北省宜昌市点军区
420505,猇亭区,湖北省宜昌市猇亭区
420506,夷陵区,湖北省宜昌市夷陵区
420525,远安县,湖北省宜昌市远安县
420526,兴山县,湖北省宜昌市兴山县
420527,秭归县,湖北省宜昌市秭归县
420528,长阳土家族自治县,湖北省宜昌市长阳土家族自治县
420529,五峰土家族自治县,湖北省宜昌市五峰土家族自治县
420581,宜都市,湖北省宜昌市宜都市
420582,当阳市,湖北省宜昌市当阳市
420583,枝江市,湖北省宜昌市枝江市
420600,襄阳市,湖北省襄阳市
420602,襄城区,湖北省襄阳市襄城区
420606,樊城区,湖北省襄阳市樊城区
420607,襄州区,湖北省襄阳市襄州区
420624,南漳县,湖北省襄阳市南漳县
420625,谷城县,湖北省襄阳市谷城县
420626,保康县,湖北省襄阳市保康县
420682,老河口市,湖北省襄阳市老河口市
420683,枣阳市,湖北省襄阳市枣阳市
420684,宜城市,湖北省襄阳市宜城市
420700,鄂州市,湖北省鄂州市
420702,梁子湖区,湖北省鄂州市梁子湖区
420703,华容区,湖北省鄂州市华容区
420704,鄂城区,湖北省鄂州市鄂城区
420800,荆门市,湖北省荆门市
420802,东宝区,湖北省荆门市东宝区
420804,掇刀区,湖北省荆门市掇刀区
420822,沙洋县,湖北省荆门市沙洋县
420881,钟祥市,湖北省荆门市钟祥市
420882,京山市,湖北省荆门市京山市
420900,孝感市,湖北省孝感市
420902,孝南区,湖北省孝感市孝南区
420921,孝昌县,湖北省孝感市孝昌县
420922,大悟县,湖北省孝感市大悟县
420923,云梦县,湖北省孝感市云梦县
420981,应城市,湖北省孝感市应城市
420982,安陆市,湖北省孝感市安陆市
420984,汉川市,湖北省孝感市汉川市
421000,荆州市,湖北省荆州市
421002,沙市区,湖北省荆州市沙市区
421003,荆州区,湖北省荆州市荆州区
421022,公安县,湖北省荆州市公安县
421023,监利县,湖北省荆州市监利县
421024,江陵县,湖北省荆州市江陵县
421081,石首市,湖北省荆州市石首市
421083,洪湖市,湖北省荆州市洪湖市
421087,松滋市,湖北省荆州市松滋市
421100,黄冈市,湖北省黄冈市
421102,黄州区,湖北省黄冈市黄州区
421121,团风县,湖北省黄冈市团风县
421122,红安县,湖北省黄冈市红安县
421123,罗田县,湖北省黄冈市罗田县
421124,英山县,湖北省黄冈市英山县
421125,浠水县,湖北省黄冈市浠水县
421126,蕲春县,湖北省黄冈市蕲春县
421127,黄梅县,湖北省黄冈市黄梅县
421181,麻城市,湖北省黄冈市麻城市
421182,武穴市,湖北省黄冈市武穴市
421200,咸宁市,湖北省咸宁市
421202,咸安区,湖北省咸宁市咸安区
421221,嘉鱼县,湖北省咸宁市嘉鱼县
421222,通城县,湖北省咸宁市通城县
421223,崇阳县,湖北省咸宁市崇阳县
421224,通山县,湖北省咸宁市通山县
421281,赤壁市,湖北省咸宁市赤壁市
421300,随州市,湖北省随州市
421303,曾都区,湖北省随州市曾都区
421321,随县,湖北省随州市随县
421381,广水市,湖北省随州市广水市
422800,恩施土家族苗族自治州,湖北省恩施土家族苗族自治州
422801,恩施市,湖北省恩施土家族苗族自治州恩施市
422802,利川市,湖北省恩施土家族苗族自治州利川市
422822,建始县,湖北省恩施土家族苗族自治州建始县
422823,巴东县,湖北省恩施土家族苗族自治州巴东县
422825,宣恩县,湖北省恩施土家族苗族自治州宣恩县
422826,咸丰县,湖北省恩施土家族苗族自治州咸丰县
422827,来凤县,湖北省恩施土家族苗族自治州来凤县
422828,鹤峰县,湖北省恩施土家族苗族自治州鹤峰县
429004,仙桃市,湖北省仙桃市
429005,潜江市,湖北省潜江市
429006,天门市,湖北省天门市
429021,神农架林区,湖北省神农架林区
430000,湖南省,湖南省
430100,长沙市,湖南省长沙市
430102,芙蓉区,湖南省长沙市芙蓉区
430103,天心区,湖南省长沙市天心区
430104,岳麓区,湖南省长沙市岳麓区
430105,开福区,湖南省长沙市开福区
430111,雨花区,湖南省长沙市雨花区
430112,望城区,湖南省长沙市望城区
430121,长沙县,湖南省长沙市长沙县
430181,浏阳市,湖南省长沙市浏阳市
430182,宁乡市,湖南省长沙市宁乡市
430200,株洲市,湖南省株洲市
430202,荷塘区,湖南省株洲市荷塘区
430203,芦淞区,湖南省株洲市芦淞区
430204,石峰区,湖南省株洲市石峰区
430211,天元区,湖南省株洲市天元区
430212,渌口区,湖南省株洲市渌口区
430223,攸县,湖南省株洲市攸县
430224,茶陵县,湖南省株洲市茶陵县
430225,炎陵县,湖南省株洲市炎陵县
430281,醴陵市,湖南省株洲市醴陵市
430300,湘潭市,湖南省湘潭市
430302,雨湖区,湖南省湘潭市雨湖区
430304,岳塘区,湖南省湘潭市岳塘区
430321,湘潭县,湖南省湘潭市湘潭县
430381,湘乡市,湖南省湘潭市湘乡市
430382,韶山市,湖南省湘潭市韶山市
430400,衡阳市,湖南省衡阳市
430405,珠晖区,湖南省衡阳市珠晖区
430406,雁峰区,湖南省衡阳市雁峰区
430407,石鼓区,湖南省衡阳市石鼓区
430408,蒸湘区,湖南省衡阳市蒸湘区
430412,南岳区,湖南省衡阳市南岳区
430421,衡阳县,湖南省衡阳市衡阳县
430422,衡南县,湖南省衡阳市衡南县
430423,衡山县,湖南省衡阳市衡山县
430424,衡东县,湖南省衡阳市衡东县
430426,祁东县,湖南省衡阳市祁东县
430481,耒阳市,湖南省衡阳市耒阳市
430482,常宁市,湖南省衡阳市常宁市
430500,邵阳市,湖南省邵阳市
430502,双清区,湖南省邵阳市双清区
430503,大祥区,湖南省邵阳市大祥区
430511,北塔区,湖南省邵阳市北塔区
430522,新邵县,湖南省邵阳市新邵县
430523,邵阳县,湖南省邵阳市邵阳县
430524,隆回县,湖南省邵阳市隆回县
430525,洞口县,湖南省邵阳市洞口县
430527,绥宁县,湖南省邵阳市绥宁县
430528,新宁县,湖南省邵阳市新宁县
430529,城步苗族自治县,湖南省邵阳市城步苗族自治县
430581,武冈市,湖南省邵阳市武冈市
430582,邵东市,湖南省邵阳市邵东市
430600,岳阳市,湖南省岳阳市
430602,岳阳楼区,湖南省岳阳市岳阳楼区
430603,云溪区,湖南省岳阳市云溪区
430611,君山区,湖南省岳阳市君山区
430621,岳阳县,湖南省岳阳市岳阳县
430623,华容县,湖南省岳阳市华容县
430624,湘阴县,湖南省岳阳市湘阴县
430626,平江县,湖南省岳阳市平江县
430681,汨罗市,湖南省岳阳市汨罗市
430682,临湘市,湖南省岳阳市临湘市
430700,常德市,湖南省常德市
430702,武陵区,湖南省常德市武陵区
430703,鼎城区,湖南省常德市鼎城区
430721,安乡县,湖南省常德市安乡县
430722,汉寿县,湖南省常德市汉寿县
430723,澧县,湖南省常德市澧县
430724,临澧县,湖南省常德市临澧县
430725,桃源县,湖南省常德市桃源县
430726,石门县,湖南省常德市石门县
430781,津市市,湖南省常德市津市市
430800,张家界市,湖南省张家界市
430802,永定区,湖南省张家界市永定区
430811,武陵源区,湖南省张家界市武陵源区
430821,慈利县,湖南省张家界市慈利县
430822,桑植县,湖南省张家界市桑植县
430900,益阳市,湖南省益阳市
430902,资阳区,湖南省益阳市资阳区
430903,赫山区,湖南省益阳市赫山区
430921,南县,湖南省益阳市南县
430922,桃江县,湖南省益阳市桃江县
430923,安化县,湖南省益阳市安化县
430981,沅江市,湖南省益阳市沅江市
431000,郴州市,湖南省郴州市
431002,北湖区,湖南省郴州市北湖区
431003,苏仙区,湖南省郴州市苏仙区
431021,桂阳县,湖南省郴州市桂阳县
431022,宜章县,湖南省郴州市宜章县
431023,永兴县,湖南省郴州市永兴县
431024,嘉禾县,湖南省郴州市嘉禾县
431025,临武县,湖南省郴州市临武县
431026,汝城县,湖南省郴州市汝城县
431027,桂东县,湖南省郴州市桂东县
431028,安仁县,湖南省郴州市安仁县
431081,资兴市,湖南省郴州市资兴市
431100,永州市,湖南省永州市
431102,零陵区,湖南省永州市零陵区
431103,冷水滩区,湖南省永州市冷水滩区
431121,祁阳县,湖南省永州市祁阳县
431122,东安县,湖南省永州市东安县
431123,双牌县,湖南省永州市双牌县
431124,道县,湖南省永州市道县
431125,江永县,湖南省永州市江永县
431126,宁远县,湖南省永州市宁远县
431127,蓝山县,湖南省永州市蓝山县
431128,新田县,湖南省永州市新田县
431129,江华瑶族自治县,湖南省永州市江华瑶族自治县
431200,怀化市,湖南省怀化市
431202,鹤城区,湖南省怀化市鹤城区
431221,中方县,湖南省怀化市中方县
431222,沅陵县,湖南省怀化市沅陵县
431223,辰溪县,湖南省怀化市辰溪县
431224,溆浦县,湖南省怀化市溆浦县
431225,会同县,湖南省怀化市会同县
431226,麻阳苗族自治县,湖南省怀化市麻阳苗族自治县
431227,新晃侗族自治县,湖南省怀化市新晃侗族自治县
431228,芷江侗族自治县,湖南省怀化市芷江侗族自治县
431229,靖州苗族侗族自治县,湖南省怀化市靖州苗族侗族自治县
431230,通道侗族自治县,湖南省怀化市通道侗族自治县
431281,洪江市,湖南省怀化市洪江市
431300,娄底市,湖南省娄底市
431302,娄星区,湖南省娄底市娄星区
431321,双峰县,湖南省娄底市双峰县
431322,新化县,湖南省娄底市新化县
431381,冷水江市,湖南省娄底市冷水江市
431382,涟源市,湖南省娄底市涟源市
433100,湘西土家族苗族自治州,湖南省湘西土家族苗族自治州
433101,吉首市,湖南省湘西土家族苗族自治州吉首市
433122,泸溪县,湖南省湘西土家族苗族自治州泸溪县
433123,凤凰县,湖南省湘西土家族苗族自治州凤凰县
433124,花垣县,湖南省湘西土家族苗族自治州花垣县
433125,保靖县,湖南省湘西土家族苗族自治州保靖县
433126,古丈县,湖南省湘西土家族苗族自治州古丈县
433127,永顺县,湖南省湘西土家族苗族自治州永顺县
433130,龙山县,湖南省湘西土家族苗族自治州龙山县
440000,广东省,广东省
440100,广州市,广东省广州市
440103,荔湾区,广东省广州市荔湾区
440104,越秀区,广东省广州市越秀区
440105,海珠区,广东省广州市海珠区
440106,天河区,广东省广州市天河区
440111,白云区,广东省广州市白云区
440112,黄埔区,广东省广州市黄埔区
440113,番禺区,广东省广州市番禺区
440114,花都区,广东省广州市花都区
440115,南沙区,广东省广州市南沙区
440117,从化区,广东省广州市从化区
440118,增城区,广东省广州市增城区
440200,韶关市,广东省韶关市
440203,武江区,广东省韶关市武江区
440204,浈江区,广东省韶关市浈江区
440205,曲江区,广东省韶关市曲江区
440222,始兴县,广东省韶关市始兴县
440224,仁化县,广东省韶关市仁化县
440229,翁源县,广东省韶关市翁源县
440232,乳源瑶族自治县,广东省韶关市乳源瑶族自治县
440233,新丰县,广东省韶关市新丰县
440281,乐昌市,广东省韶关市乐昌市
440282,南雄市,广东省韶关市南雄市
440300,深圳市,广东省深圳市
440303,罗湖区,广东省深圳市罗湖区
440304,福田区,广东省深圳市福田区
440305,南山区,广东省深圳市南山区
440306,宝安区,广东省深圳市宝安区
440307,龙岗区,广东省深圳市龙岗区
440308,盐田区,广东省深圳市盐田区
440309,龙华区,广东省深圳市龙华区
440310,坪山区,广东省深圳市坪山区
440311,光明区,广东省深圳市光明区
440400,珠海市,广东省珠海市
440402,香洲区,广东省珠海市香洲区
440403,斗门区,广东省珠海市斗门区
440404,金湾区,广东省珠海市金湾区
440500,汕头市,广东省汕头市
440507,龙湖区,广东省汕头市龙湖区
440511,金平区,广东省汕头市金平区
440512,濠江区,广东省汕头市濠江区
440513,潮阳区,广东省汕头市潮阳区
440514,潮南区,广东省汕头市潮南区
440515,澄海区,广东省汕头市澄海区
440523,南澳县,广东省汕头市南澳县
440600,佛山市,广东省佛山市
440604,禅城区,广东省佛山市禅城区
440605,南海区,广东省佛山市南海区
440606,顺德区,广东省佛山市顺德区
440607,三水区,广东省佛山市三水区
